25.6,0.045085821,292.9938206,50728.33138,0.863323089,0.198610407,0.691858139,1.034788039,0
25.4,0.049435619,296.0603494,40318.2038,0.869336432,0.177454625,0.715068661,1.023604203,0
19.4,0.783501764,399.2937582,33497.51588,1.061197121,0.12904386,0.924256148,1.198138093,1
21,0.375007522,662.417145,93793.96984,1.487152225,0.545844028,0.675399064,2.298905386,0
20.9,0.392681082,469.468682,69367.00524,1.182148765,0.523263109,0.563573927,1.800723602,1
19.4,0.783501764,399.2903412,33497.51589,1.061191066,0.129015347,0.924281133,1.198101,1
18.9,0.986370281,1114.737577,51633.11046,2.104018122,0.532484748,0.983660562,3.224375682,1
24,0.094197631,330.3444547,39036.72631,0.935217007,0.247374753,0.703867931,1.166566083,0
21.494,0.298703271,298.4777408,56443.30934,0.874062218,0.383885058,0.538522793,1.209601643,0
17.4,1.968067451,826.5127687,132850.034,1.723590508,0.563978044,0.751523304,2.695657712,0
22.1,0.225964377,455.0492405,56869.50626,1.157817149,0.153836991,0.979702043,1.335932256,0
21.6,0.284472297,512.5882833,73042.03216,1.253468714,0.476510033,0.656178296,1.850759132,0
20.5,0.472106499,309.9608359,71477.46223,0.896338941,0.5265427,0.424378215,1.368299666,0
21,0.375007522,776.7516458,88985.71876,1.653696613,0.53324626,0.771869078,2.535524147,1
22.2,0.215794305,421.5812038,41027.76819,1.100327267,0.498869693,0.551407341,1.649247193,0
20.6,0.450858206,782.3624023,55639.51161,1.661650553,0.490849799,0.846029713,2.477271393,0
24.4,0.078350176,500.4540394,52866.63512,1.233608012,0.189682932,0.999613628,1.467602397,0
18.8,1.032856481,1248.874609,70330.21491,2.269587545,0.591282536,0.927620066,3.611555024,0
25.8,0.041118757,583.1012834,17366.03508,1.365936091,0.350066433,0.887767716,1.844104467,0
24.3,0.082042707,512.7028131,41429.69471,1.253655419,0.202625296,0.999633119,1.507677719,0
19.6,0.714562102,472.3955569,65997.84232,1.187057032,0.234803202,0.908332239,1.465781824,1
26.2,0.034201093,436.7713817,28534.90165,1.12660195,0.119756633,0.991683894,1.261520006,0
20.8,0.411187571,318.4950216,70802.20429,0.912717017,0.299153918,0.639674145,1.185759888,0
19.6,0.714562102,472.406822,65997.74724,1.187075903,0.234770561,0.908385427,1.465766379,1
20.616,0.447548369,400.0933971,62932.88134,1.062613441,0.405478939,0.63174607,1.493480811,0
17.5,1.879489824,1279.647443,58051.77385,2.306718529,0.548401882,1.041709746,3.571727313,0
22,0.23661375,450.5844479,48510.84603,1.150231298,0.309772347,0.79392145,1.506541146,0
23,0.149293183,630.1041683,15594.18897,1.438387666,0.231820931,1.104939299,1.771836034,0
21.5,0.297879063,1161.115304,60977.87629,2.161978056,0.526147419,1.024458882,3.299497229,0
16.5,2.978790628,238.7538758,47212.35124,0.753184434,0.339979716,0.497117004,1.009251863,1
20.2,0.542050786,414.0263439,39836.08405,1.087142229,0.461492035,0.585434749,1.588849709,1
27.1,0.022596438,276.5583359,45187.83424,0.830728068,0.388447279,0.50803401,1.153422125,0
27.2,0.021579431,327.4496188,45095.52508,0.929745407,0.360124157,0.594921626,1.264569188,0
21.571,0.288296904,670.0460779,46207.17944,1.498548587,0.294842974,1.056712065,1.940385108,0
18.7,1.081533507,806.0180024,87708.44023,1.694978563,0.492126625,0.860834483,2.529122644,1
20.6,0.450858206,319.0893041,32231.40861,0.913852028,0.412094837,0.537258325,1.290445731,1
18.1,1.425738833,962.0227782,56140.69577,1.907178251,0.392904405,1.157839515,2.656516987,0
19.5,0.748238376,922.4128708,113787.8472,1.854462055,0.537495151,0.857697693,2.851226417,1
18.7,1.081533507,401.1636849,115853.0607,1.064507658,0.79075696,0.222740818,1.906274498,0
18.7,1.081533507,401.163685,115853.0612,1.064507658,0.790756969,0.222740809,1.906274507,0
20.1,0.567596853,589.8473138,66663.09174,1.376451096,0.247696643,1.035508781,1.717393412,0
20.1,0.567596853,833.9171826,112062.8028,1.733869194,0.607312702,0.680868408,2.786869979,1
20.2,0.542050786,589.8797848,66663.07001,1.376501612,0.247647176,1.035614874,1.717388349,0
19.7,0.682401509,953.2466222,94852.32165,1.895561585,0.436416168,1.068307863,2.722815307,0
16.7,2.716689341,1045.873933,73050.47728,2.016449151,0.707411423,0.589989988,3.442908314,0
17.9,1.563291544,473.8962657,55231.99079,1.189569735,0.2780788,0.858775611,1.520363859,1
23.7,0.108153351,325.138229,35390.69803,0.925365007,0.222717159,0.719270342,1.131459673,0
20.3,0.517654482,238.2636732,55490.65998,0.752153136,0.271073411,0.54826442,0.956041852,1
20.7,0.430566244,547.6746556,52917.50892,1.310034736,0.249441069,0.983258271,1.636811201,0
17.5,1.879489824,1222.472485,76521.0624,2.237486606,0.574960298,0.951020639,3.523952572,1
20.3,0.517654482,584.1327857,71455.08456,1.367546505,0.256806994,1.016350997,1.718742012,0
24.1,0.089958039,276.2594286,34235.56698,0.830129387,0.407319308,0.492001659,1.168257114,0
22,0.23661375,315.0609542,57819.83861,0.906144457,0.514665143,0.43978349,1.372505423,1
27.8,0.016369672,534.0492686,73744.03532,1.288215732,0.296916945,0.905722653,1.670708811,0
25.8,0.041118757,527.1805463,70325.74167,1.27714625,0.314229057,0.875829788,1.678462713,0
20.5,0.472106499,348.0691375,47525.97735,0.968377582,0.540517802,0.444952259,1.491802904,0
21,0.375007522,377.4031966,87723.19732,1.022048327,0.592063725,0.416930587,1.627166066,0
20.5,0.472106499,296.0111168,51292.59547,0.869240053,0.247892802,0.6537617,1.084718406,0
26.5,0.029787906,361.3420617,55789.21366,0.992841817,0.194466804,0.799767043,1.185916592,0
19.2,0.859092601,917.4874872,71586.57467,1.847854685,0.636478826,0.671734305,3.023975065,0
18.3,1.30028927,645.4180589,13073.87278,1.461599741,0.275645196,1.058716794,1.864482687,0
18.8,1.032856481,588.0639207,38412.74411,1.373675246,0.184342662,1.120448295,1.626902197,0
24.7,0.068240151,388.8479514,70733.78176,1.042607694,0.203051046,0.830905112,1.254310277,0
24.4,0.078350176,263.5703437,56981.94924,0.804511168,0.362341282,0.51300356,1.096018776,0
21.2,0.342010925,492.6678434,46247.8385,1.220779403,0.172750556,1.009889082,1.431669723,0
19.3,0.820427065,510.4311345,75552.91578,1.249949556,0.245349287,0.943275324,1.556623789,1
18.2,1.361570015,1764.550426,49106.93772,2.857746915,0.58662393,1.181324189,4.534169641,0
25,0.059434687,460.9646443,5199.885228,1.167829549,0.108415164,1.041219117,1.294439981,0
19.3,0.820427065,510.3805389,75552.65275,1.249866956,0.245382733,0.943171187,1.556562725,1
23,0.149293183,639.493833,43918.00007,1.452642086,0.311335293,1.000383337,1.904900836,0
19.9,0.622357573,889.4630304,78564.94481,1.810032265,0.690417545,0.560354232,3.059710299,0
19.5,0.748238376,434.2414279,55870.88248,1.122247254,0.554230336,0.500263781,1.744230727,0
24.8,0.065168838,536.8415168,20779.90891,1.292702073,0.188922652,1.048481369,1.536922777,0
26.692,0.027267165,369.1749337,21548.49749,1.007138471,0.264053886,0.741199644,1.273077299,0
21.2,0.342010925,1474.303194,118849.4444,2.535083409,0.742919771,0.651719822,4.418446995,1
20.8,0.411187571,865.815906,44038.914,1.777807588,0.398025538,1.070194767,2.485420408,0
25.187,0.054530563,287.7854981,72217.26953,0.853061455,0.326035794,0.574932886,1.131190023,0
19.6,0.714562102,296.5429555,87971.16104,0.870280909,0.422455594,0.50262587,1.237935947,0
25.4,0.049435619,339.7526411,29441.01793,0.952890381,0.396835645,0.574749512,1.331031251,0
20.4,0.494356193,308.6746169,50396.70916,0.89385758,0.514787632,0.433710753,1.354004407,0
19.1,0.899580388,1172.623653,55719.41588,2.176240135,0.71195075,0.626864339,3.725615932,1
22.8,0.163696721,471.4081184,37273.97235,1.185402268,0.270634426,0.864591606,1.50621293,0
24.5,0.074823838,304.3791332,25326.28535,0.885545674,0.24992224,0.664228116,1.106863233,0
24.4,0.078350176,641.1295905,16354.9951,1.455118168,0.398751214,0.874888031,2.035348305,0
26.6,0.02844723,241.9354715,85319.53695,0.75986087,0.3471996,0.49603748,1.02368426,0
18.9,0.986370281,892.9794953,124987.4525,1.814799732,0.687215532,0.56764117,3.061958295,0
22.3,0.206081961,460.1894558,46728.81572,1.166519916,0.25973232,0.863536992,1.469502839,0
19.5,0.748238376,505.7646521,27150.86614,1.242319678,0.271942042,0.904480727,1.580158628,0
18.2,1.361570015,403.8733332,65353.70655,1.069295735,0.194544376,0.861270264,1.277321206,1
24.5,0.074823838,359.3413129,40632.53297,0.989173521,0.057337006,0.932457273,1.045889769,0
22.1,0.225964377,302.609484,85399.94046,0.882109986,0.244817999,0.666153584,1.098066388,0
25.3,0.051765448,318.7788104,41926.00094,0.913259109,0.155414041,0.771325821,1.055192397,0
18.3,1.30028927,359.5337848,41929.58423,0.989526706,0.468567733,0.525866421,1.453186991,1
22.7,0.171411509,307.9393203,37271.67153,0.892437505,0.377101537,0.55589795,1.228977059,0
19.9,0.622357573,657.6279044,84182.84343,1.479975539,0.407681907,0.876616288,2.083334789,0
19,0.941976306,567.4732567,43696.91395,1.341419602,0.400704962,0.803906112,1.878933092,1
20,0.594346868,1194.633584,77674.13063,2.203387401,0.640099449,0.793000341,3.613774461,0
21,0.375007522,332.2792222,59405.68565,0.93886505,0.275789806,0.67993564,1.197794459,0
19.6,0.714562102,457.5494078,47237.78994,1.162054189,0.236580304,0.887135056,1.436973322,1
19.4,0.783501764,399.2937582,28628.65585,1.061197121,0.12904386,0.924256148,1.198138093,1
29.7,0.006824015,444.5084775,68854.6302,1.139867613,0.202206665,0.909378784,1.370356442,0
23.5,0.118587791,429.4155004,24380.83984,1.113917072,0.114046041,0.986879239,1.240954904,0
19.4,0.783501764,399.2903412,28628.65611,1.061191066,0.129015347,0.924281133,1.198101,1
21.6,0.284472297,579.8632399,32316.82662,1.360874576,0.069501694,1.266291487,1.455457665,0
18.3,1.30028927,2129.086675,69480.53863,3.238893068,0.675886922,1.049767602,5.428018535,0
23.4,0.124176661,508.4253391,40149.09213,1.246672865,0.190053016,1.009738926,1.483606803,0
20.2,0.542050786,492.9363779,27991.02356,1.221222963,0.15829944,1.027904052,1.414541874,0
26,0.037500752,568.5633069,30437.41519,1.34313686,0.284718079,0.960721514,1.725552206,0
19.1,0.899580388,807.6309368,16395.96579,1.697239041,0.242855735,1.285054806,2.109423275,0
17.9,1.563291544,222.4520906,86666.50506,0.718497691,0.417926239,0.418218653,1.018776728,1
18.8,1.032856481,602.7751558,58296.48985,1.396490368,0.448489079,0.77017969,2.022801047,0
20,0.594346868,279.7977289,40730.8595,0.837202479,0.282031093,0.601085349,1.073319609,1
22.1,0.225964377,368.8821183,43602.93687,1.006605852,0.556733701,0.44619445,1.567017254,1
18.1,1.425738833,1569.560467,8745.894221,2.64313746,0.524053287,1.257992587,4.028282332,0
19.2,0.859092601,421.5434596,91831.30524,1.100261591,0.833101194,0.183632346,2.016890836,0
23.6,0.113250461,289.9129115,89560.74083,0.857260382,0.341072216,0.564872684,1.149648081,0
19.2,0.859092601,602.6677577,76171.73857,1.396324486,0.378963254,0.867168815,1.925480157,0
17.9,1.563291544,692.7424118,122142.3778,1.532200384,0.502936668,0.761600628,2.30280014,0
19.2,0.859092601,602.6053325,76171.54623,1.396228062,0.379017074,0.867033787,1.925422337,0
22.2,0.215794305,281.7461153,69887.75337,0.841084585,0.555383403,0.373960166,1.308209003,0
17.9,1.563291544,692.7424118,122142.3779,1.532200384,0.502936668,0.761600628,2.30280014,0
18.1,1.425738833,913.6562707,87488.13584,1.842706955,0.900973153,0.18247746,3.50293645,0
19.9,0.622357573,539.0984071,58092.05221,1.296322566,0.329793355,0.868803998,1.723841134,0
22.5,0.187948982,431.5487211,26930.56213,1.117603118,0.194890187,0.899793237,1.335412999,0
21.3,0.326617897,220.4649165,84920.24469,0.714212381,0.471077406,0.377763065,1.050661696,1
18,1.492931834,384.5473792,41491.61848,1.034906114,0.192184672,0.836013022,1.233799205,1
23.4,0.124176661,288.8841352,37607.75726,0.855231149,0.386794963,0.524432048,1.18603025,0
27.6,0.017948989,389.1378168,23874.55087,1.043125769,0.233962858,0.799073083,1.287178455,0
20,0.594346868,605.0752799,46597.78247,1.400040683,0.512098201,0.683082367,2.116998998,0
20.5,0.472106499,801.1092816,116459.9663,1.688089847,0.671147561,0.555132464,2.82104723,1
21.3,0.326617897,811.7435268,40568.99286,1.702995909,0.452320725,0.932695564,2.473296254,1
18.8,1.032856481,267.5057899,113009.5261,0.812499632,0.487017532,0.416798067,1.208201197,0
20.6,0.450858206,1021.42012,13307.96827,1.984894009,0.372097379,1.24632015,2.723467869,0
20.7,0.430566244,424.468724,72084.5457,1.105345835,0.517062667,0.53381277,1.676878901,0
26.9,0.024776501,384.2254883,9661.874305,1.034328511,0.071499135,0.960374917,1.108282105,0
18.7,1.081533507,956.8553512,144595.8404,1.900342621,0.830216717,0.32264641,3.478038831,0
25.7,0.043056624,485.4982356,32437.75719,1.208906797,0.176631872,0.995375326,1.422438268,0
23.5,0.118587791,390.8806389,22925.58526,1.046237997,0.235353736,0.800001975,1.292474018,0
19.7,0.682401509,1450.266196,101257.092,2.507453367,0.743861354,0.642255711,4.372651024,0
18.8,1.032856481,957.0846065,144595.8014,1.900646147,0.830129002,0.322864659,3.478427635,0
20.6,0.450858206,484.5624673,61310.57131,1.207352901,0.531135063,0.566085442,1.848620361,1
23.6,0.113250461,322.4636874,48137.8933,0.920283409,0.119689028,0.810135583,1.030431236,0
21.5,0.297879063,403.4481945,60442.9354,1.068545204,0.416189586,0.623827818,1.513262591,0
21.5,0.297879063,403.3949353,60442.92881,1.068451163,0.416119575,0.62384772,1.513054607,0
24.8,0.065168838,442.2169577,32308.0251,1.13594676,0.155187708,0.959661786,1.312231733,0
19.9,0.622357573,448.3463058,84263.86986,1.146419187,0.632373069,0.421454568,1.871383806,0
22.1,0.225964377,302.609484,70312.84575,0.882109986,0.244817999,0.666153584,1.098066388,0
20.4,0.494356193,460.3797383,41999.42292,1.166841454,0.190561164,0.944486789,1.38919612,1
21.2,0.342010925,345.7861911,35180.40583,0.96413862,0.188407739,0.782487442,1.145789797,0
22.9,0.156329154,557.1818101,79077.75848,1.325151915,0.376759314,0.825888589,1.824415242,0
20.6,0.450858206,734.0538781,64160.61831,1.592525299,0.555291982,0.70820877,2.476841829,1
21.8,0.259441818,365.992924,32791.88765,1.001342943,0.377535298,0.623300636,1.379385249,0
18.8,1.032856481,274.3613583,42387.29257,0.82632269,0.286890658,0.589258429,1.063386951,1
24.3,0.082042707,368.9242921,40292.43667,1.006682573,0.168225209,0.837333187,1.176031959,0
25,0.059434687,332.4016214,22666.02887,0.939095597,0.146370382,0.801639815,1.076551379,0
19,0.941976306,424.0790231,64101.17207,1.104669193,0.483871293,0.570151483,1.639186904,0
20.6,0.450858206,291.679843,85563.89551,0.860740016,0.620525213,0.326629134,1.394850897,1
18.7,1.081533507,973.6486041,17830.69484,1.922512678,0.339208342,1.27038034,2.574645016,0
21.4,0.311917671,463.0102186,51978.67546,1.171281902,0.441952598,0.653630822,1.688932981,1
23.3,0.130028927,401.9251575,31610.50937,1.065854302,0.310489221,0.73491803,1.396790574,0
18.9,0.986370281,331.5974829,53389.17685,0.937580427,0.346291235,0.612904543,1.26225631,0
20.6,0.450858206,471.7363955,44739.89909,1.185952527,0.352624711,0.76775636,1.604148694,0
26.3,0.03266179,246.0752871,64829.16799,0.768504442,0.375131437,0.480214266,1.056794619,0
28.7,0.010815335,599.9376272,39230.46758,1.392104325,0.326351758,0.937788632,1.846420019,0
20.8,0.411187571,407.7957837,42884.3004,1.076207967,0.200847466,0.860054324,1.292361611,1
20.8,0.411187571,370.8926018,58226.38465,1.01026001,0.300926918,0.706245579,1.314274442,0
20,0.594346868,596.2698859,49733.8438,1.38642474,0.359676964,0.887759699,1.885089781,0
18.3,1.30028927,1595.75102,79002.17198,2.672459522,0.702387309,0.795357869,4.549561175,1
28.2,0.0136157,378.0259353,6105.732243,1.023172313,0.027140619,0.995402784,1.050941843,0
20.1,0.567596853,473.5005168,101884.5689,1.188907373,0.522458019,0.567753182,1.810061564,0
20,0.594346868,596.2551507,49733.84358,1.386401899,0.359596943,0.887856014,1.884947784,0
24.1,0.089958039,361.1807278,39621.74467,0.992546269,0.012961256,0.979681623,1.005410915,0
22.5,0.187948982,307.2309019,56769.75207,0.89106827,0.357775186,0.572266154,1.209870386,0
20,0.594346868,527.8860186,23443.73484,1.27828538,0.144095765,1.09408987,1.46248089,0
20.4,0.494356193,251.2562062,36731.2737,0.779253774,0.483442943,0.402529036,1.155978512,0
25.6,0.045085821,424.1011496,17280.63529,1.104707617,0.154009184,0.934572499,1.274842735,0
21.51,0.296510433,1280.858166,49728.20508,2.308173283,0.491571706,1.173540603,3.442805962,0
20.4,0.494356193,251.3000151,36731.26842,0.779344351,0.483344487,0.402652556,1.156036147,0
20.3,0.517654482,649.4510541,40632.75739,1.467682106,0.464653393,0.785718636,2.149645576,1
20.8,0.411187571,701.1802847,104241.6302,1.544617128,0.640682396,0.555008126,2.53422613,0
20.6,0.450858206,529.4315844,31145.7264,1.280779241,0.369062788,0.808091284,1.753467197,0
18.7,1.081533507,1112.633591,51421.25713,2.101369835,0.627974395,0.781763383,3.420976286,0
18.5,1.185877909,318.9748956,67863.06467,0.913633576,0.274232155,0.663085871,1.16418128,0
21.2,0.342010925,454.5876817,58810.23088,1.157034097,0.122430007,1.015378405,1.298689789,0
20.5,0.472106499,660.0467463,28762.5133,1.483602347,0.35118868,0.962577997,2.004626698,0
27.2,0.021579431,485.8850615,29363.39111,1.209548851,0.25406047,0.902250302,1.516847401,0
21,0.375007522,454.5672487,58810.28032,1.156999425,0.12243869,1.015337932,1.298660919,0
18.8,1.032856481,1208.832742,138253.5653,2.220812323,0.765481083,0.5208225,3.920802145,1
21,0.375007522,416.656571,39155.47965,1.091741633,0.337956573,0.722780372,1.460702895,0
21.1,0.358129403,1577.204947,92787.81934,2.651712703,0.819251879,0.479292087,4.824133318,1
20.5,0.472106499,1378.759923,37486.17859,2.424339753,0.560513438,1.065464744,3.783214761,0
26.9,0.024776501,366.457019,35980.86204,1.002189262,0.165903217,0.835922839,1.168455684,0
20,0.594346868,618.79231,24343.73798,1.421120772,0.280890441,1.021941532,1.820300011,0
26.8,0.025944182,549.25758,73642.08868,1.312557753,0.374996242,0.820353528,1.804761978,0
21.2,0.342010925,256.1127812,80834.00282,0.789263254,0.496380198,0.397488603,1.181037904,0
21.7,0.271668934,475.9606817,15914.66154,1.19302195,0.269988094,0.870920227,1.515123672,1
25.579,0.045523954,349.7338809,28544.00621,0.971462827,0.158418997,0.81756466,1.125360993,0
23.8,0.103285648,574.4417176,22643.13888,1.352378829,0.186324896,1.100396984,1.604360674,0
20.7,0.430566244,269.9744035,68019.57703,0.817490615,0.681326089,0.260512932,1.374468298,0
18,1.492931834,1191.077472,26154.88593,2.199012623,0.470123891,1.165204253,3.232820993,0
24.7,0.068240151,388.8479514,29216.6321,1.042607694,0.203051046,0.830905112,1.254310277,0
23.8,0.103285648,467.8453547,88285.48036,1.179422105,0.341249037,0.776945447,1.581898763,0
18,1.492931834,1191.06323,26154.90123,2.198995094,0.470046141,1.165365936,3.232624252,0
20.3,0.517654482,389.7158914,51247.38151,1.044158574,0.415609943,0.610195889,1.478121259,0
18.7,1.081533507,1917.824571,38365.93081,3.020927489,0.595421908,1.222201078,4.819653899,0
25,0.059434687,328.1852142,41095.81936,0.931137297,0.202368058,0.742704851,1.119569743,0
23,0.149293183,476.8660079,19776.38657,1.194534304,0.234081632,0.914915765,1.474152843,0
22.2,0.215794305,1099.233023,3146.214039,2.084463173,0.402195519,1.246101425,2.922824921,0
20.2,0.542050786,930.9232549,89219.10198,1.865851037,0.566999523,0.807914389,2.923787686,0
22.6,0.179489885,387.7445913,49473.08458,1.040634487,0.384462679,0.640549365,1.440719609,0
26.2,0.034201093,348.5901575,29167.10352,0.969343708,0.122825956,0.850283141,1.088404276,0
21.5,0.297879063,631.1353176,13667.96082,1.439956495,0.138091653,1.241110523,1.638802467,0
24.9,0.062235757,346.1684205,37519.73936,0.96484899,0.11544361,0.853463339,1.07623464,0
20.2,0.542050786,1440.639341,50824.0731,2.496344752,0.526239973,1.182668357,3.810021147,0
25.6,0.045085821,599.7417817,38367.31525,1.391801347,0.296956867,0.97849638,1.805106314,0
27.1,0.022596438,316.5711131,29068.11125,0.90903772,0.142641786,0.779370956,1.038704484,0
19.4,0.783501764,319.7352391,21492.90589,0.915084891,0.264792381,0.672777383,1.157392398,1
20.8,0.411187571,381.6838105,102353.1368,1.029762032,0.575141898,0.437502742,1.622021321,1
17.5,1.879489824,1609.813928,88307.64507,2.688137643,0.592562437,1.095248251,4.281027034,0
27.6,0.017948989,1701.719434,54826.60011,2.789499927,0.681140267,0.889459202,4.689540653,0
23.3,0.130028927,276.1376932,60188.65655,0.829885501,0.330027217,0.556000699,1.103770303,0
21.8,0.259441818,1220.802491,15792.68031,2.235448418,0.432484857,1.268650829,3.202246007,0
24.771,0.066045005,481.0955601,50738.80318,1.201587167,0.289846686,0.853311108,1.549863225,0
18.1,1.425738833,252.2466273,77959.07039,0.781300246,0.336776029,0.518177051,1.04442344,1
20,0.594346868,448.0535448,92090.66017,1.145920073,0.364724087,0.727975421,1.563864726,1
22.8,0.163696721,342.8202931,25695.82318,0.958617596,0.224237815,0.743659281,1.173575912,0
21.2,0.342010925,384.7515151,43557.51301,1.035272333,0.175757625,0.853315326,1.21722934,0
25.9,0.039268108,384.3517676,46476.41285,1.034555127,0.324899691,0.698428486,1.370681768,0
18.3,1.30028927,359.5337848,40469.87739,0.989526706,0.468567733,0.525866421,1.453186991,1
21,0.375007522,531.8808787,17203.86036,1.284726356,0.279635655,0.92547106,1.643981653,1
21.2,0.342010925,241.8237015,47722.44202,0.759626823,0.410362879,0.447904173,1.071349473,1
22.7,0.171411509,217.6704971,66227.51046,0.708164407,0.422594519,0.40889801,1.007430804,0
28.2,0.0136157,378.0259353,14040.14538,1.023172313,0.027140619,0.995402784,1.050941843,0
20.1,0.567596853,1365.014522,22592.99438,2.408200062,0.549239832,1.085520666,3.730879458,0
27.5,0.018794898,388.3742668,32477.40124,1.041760804,0.258735252,0.772220559,1.311301048,0
26.2,0.034201093,351.1249152,59847.70283,0.974037058,0.163858991,0.814432329,1.133641787,0
21,0.375007522,332.2792222,39068.11915,0.93886505,0.275789806,0.67993564,1.197794459,0
20.5,0.472106499,718.1235384,71970.40794,1.569400633,0.482576336,0.812045026,2.32675624,1
22.1,0.225964377,368.8821183,42261.45873,1.006605852,0.556733701,0.44619445,1.567017254,1
21.4,0.311917671,517.897732,57387.88947,1.262109556,0.160676417,1.059318314,1.464900797,0
21,0.375007522,778.0098133,36790.66069,1.655481882,0.443505933,0.921265845,2.389697918,1
26.6,0.02844723,433.9699468,10875.42434,1.121779464,0.099916927,1.009694708,1.233864221,0
23.4,0.124176661,280.6588601,27781.48428,0.838919366,0.301181906,0.586252032,1.0915867,0
22.3,0.206081961,305.4473291,66382.90869,0.887616302,0.374125343,0.555536549,1.219696056,0
18,1.492931834,743.3233108,57523.31489,1.605903891,0.576100293,0.680742189,2.531065594,0
